transaction_id,customer_id,date,amount,method,status,note
JBU6DD3OTOBH,C101418,20201124,32.23,card,success,ref: ABC123
D1LH4KUAZ1I8,C101053,2025-03-20,676.91,cash,chargeback,auto-retry
GK2TD8JTXHU0,C100479,20171027,81.49,ideal,Success,chargeback - disputed
LF8VMVYDFZ68,C100228,2023-03-02,446.61,ideal,success,partial
9KXNCOFO9PLP,C100758,17/01/2020,"EUR 752,53",card,failed,auto-retry
VA1KDTWKPK9N,C100517,03.11.2023,345.66,bank_transfer,pending,partial
K4QPSDRWK4OP,C101478,29/04/2024,840.76,unknown,success,partial
AIWT4L36LDM1,C101585,2020-02-04,137.8,BACS,failed,chargeback - disputed
3WRRAQ8IC05U,C101346,2019/02/08,239.49,card,success,
9ERFFA3UYO07,C100701,08-06-2017,124.82,card,success,auto-retry
ZUJE6HH1ZPR9,C101112,2021/09/02,488.23,unknown,Success,chargeback - disputed
CA0K2CTMC962,C101259,2016/02/11,756.61,Card,pending,śpec!al
GEEJ6ZUN3VYC,C100495,01-15-2023,44.51,Card,Success,auto-retry
01JGVSUSLGU7,C101491,20250730,678.3,bank_transfer,Success,partial
NLRQRM3JKT3B,C101316,22-Oct-2018,190.24,credit,Success,
205Q4YR7KPO1,C101804,2019/10/11,606.59,credit,failed,auto-retry
ZA01CNNA3R3A,C101725,20181024,154.18,bank_transfer,chargeback,
8BAUVW0KGGUS,C101317,20241229,284.33,bank_transfer,Success,
QKSGY138BCET,C101113,22-May-2024,371.51,unknown,refunded,śpec!al
8J50OI63VX4R,C100994,2022-12-22,265.03,unknown,success,auto-retry
CNFKI68CFGNO,C100066,05/06/2019,83.81,card,success,ref: ABC123
TE7Q3SI3A73C,C100279,21.02.2018,559.41,Card,failed,partial
E5TWD8RAAOPW,C101917,20-May-2016,73.18,unknown,refunded,chargeback - disputed
5GY560576TY1,C100862,20170709,235.7,card,pending,partial
WP35AUMO5Y8E,C101652,07/12/2021,"EUR 145,82",Card,Success,chargeback - disputed
D0DHFF5KL26G,C100920,10-Jan-2025,432.55,Card,refunded,ref: ABC123
1XWJU9HAGFV7,C102065,19.10.2017,471.5,cash,refunded,auto-retry
R7A5QNLRZFRB,C102192,12/03/2023,158.77,cash,failed,
FMYUOPJQIN05,C101612,2023/12/13,"EUR 214,4",BACS,refunded,śpec!al
YVC9V423DQMN,C100136,20191126,188.75,credit,failed,auto-retry
PGNOJ9NMDXE8,C100965,05.08.2022,274.97,credit,Success,
4INOWJ4IPFDQ,C100599,20240403,379.02,BACS,pending,
NNMOB2GDD792,C101173,16/05/2017,282.51,ideal,success,śpec!al
ZTV5D1PG6KZN,C100176,09-01-2018,422.67,ideal,success,auto-retry
DQQG3GYM5SK3,C102053,20230904,482.17,ideal,success,partial
1NUNIV3XCS8C,C101396,15/09/2017,47.0,bank_transfer,pending,partial
OZ9Q7U7A0SFN,C101603,20200224,217.88,bank_transfer,chargeback,chargeback - disputed
2M048WIB3AN0,C100559,27.02.2022,288.46,Card,pending,
I7OGTVR5B1R0,C100925,2020-06-21,187.0,cash,refunded,partial
KLYWF7E0DIVX,C100009,2019-09-20,377.47,card,chargeback,chargeback - disputed
C934L1W75C06,C100780,27-Jun-2019,215.48,ideal,refunded,chargeback - disputed
KIJJV3T7T927,C101367,19/03/2017,366.6,bank_transfer,success,ref: ABC123
BP77DIUYGOOB,C102031,2018-10-23,396.57,credit,success,śpec!al
7ZOL6TUI8U4V,C100339,2021-05-31,153.23,BACS,failed,partial
SQ6H43MIEVR1,C100438,2016/04/19,263.84,bank_transfer,chargeback,auto-retry
KCLGW88HQRQT,C100264,2020/12/07,203.83,BACS,pending,partial
Y3CGLTKKC12F,C100682,2021-03-06,369.22,BACS,refunded,chargeback - disputed
OKB8ZJ44H0CF,C101748,01-28-2021,456.41,ideal,failed,partial
6421VZWVLIJ9,C101994,2025-11-27,84.51,cash,refunded,
MN2317MM6DNE,C100789,2017-04-11,160.06,bank_transfer,failed,partial
S5QJ5R67CJL5,C100035,2022-12-24,314.95,ideal,refunded,ref: ABC123
86NSU9QISMTF,C102025,06/01/2023,492.16,credit,failed,chargeback - disputed
5SIIZ6ZM6HJC,C100372,27.08.2019,95.59,bank_transfer,success,ref: ABC123
FVPBQQ6LB01U,C100697,25-Apr-2022,412.01,Card,success,partial
WDPV2HVL5FI7,C100902,2018/11/15,156.37,cash,success,ref: ABC123
22BSH76RBHEK,C100835,10-08-2017,390.06,unknown,refunded,
WDQNZ3WWSBEO,C100974,20250723,1156.16,Card,Success,chargeback - disputed
KF1HK3JUQOXE,C101408,2024/10/22,619.07,bank_transfer,chargeback,
X4OTMDAWL714,C101029,10-Oct-2022,456.76,unknown,success,śpec!al
NBAIEA884JP7,C101289,12-14-2020,368.58,Card,chargeback,auto-retry
GROWU8BVDA7I,C101655,02/11/2020,404.88,credit,pending,ref: ABC123
XOTD8SQ595BQ,C100687,04/02/2019,147.93,BACS,pending,ref: ABC123
2W3SKXLVQZLE,C100322,04-Feb-2017,395.09,credit,chargeback,partial
UULCRTLYR9OG,C101631,03.03.2022,212.17,cash,chargeback,śpec!al
F17Z1D1OE9QH,C101628,2022/07/03,498.06,credit,pending,śpec!al
L9JPSP8H47XE,C100839,16.01.2019,94.97,card,refunded,partial
3O490AWKFZHM,C95566,13/04/2024,370.23,card,Success,auto-retry
4LI19ZA96FCP,C101771,09-09-2019,660.59,ideal,success,auto-retry
6NZNHM2BVV60,C101253,2016/02/18,1178.11,credit,Success,auto-retry
5WXT75GHBJ4N,C100107,05-16-2017,25.21,Card,refunded,partial
XHEE3M5PQ034,C101885,30/06/2024,162.11,bank_transfer,chargeback,
8RG3C3TWF2FI,C100101,01-03-2017,399.36,BACS,failed,chargeback - disputed
I4AMORZ8XSD6,C100860,2019/02/18,258.89,BACS,success,śpec!al
A6698LTC56C4,C100590,15/08/2022,553.25,cash,success,partial
CUIODYA4NOY6,C102082,11-Jan-2024,1105.81,Card,Success,auto-retry
6F2QWCYNEU9D,C101092,2019/05/05,154.8,credit,success,
SPJ018UIFFB6,C92916,20210814,438.92,card,success,chargeback - disputed
XUM9TN5FB8YF,C100213,30-Mar-2024,209.2,unknown,success,partial
ABXFV74GBI9L,C100919,2017-02-22,237.06,card,Success,ref: ABC123
9TFEJS2UX1IV,C100652,31/10/2018,332.83,bank_transfer,success,auto-retry
EBDF4IQEZE74,C100726,2024/05/19,184.32,Card,Success,ref: ABC123
7KGQSQLRW9IP,C100978,11/11/2023,660.73,unknown,success,śpec!al
MNKXEM53MA6U,C101728,07-Apr-2021,540.91,cash,success,chargeback - disputed
QFDWSB8WZJS3,C100409,23/07/2020,561.1,bank_transfer,Success,śpec!al
R7V22IA727A7,C100059,2018-03-29,"EUR 51,22",bank_transfer,failed,śpec!al
0NPBG0HKW2QA,C101844,2018-12-15,232.99,Card,failed,chargeback - disputed
54SKV1HG6LTV,C101713,11/02/2024,1187.75,ideal,chargeback,auto-retry
8CKLFCLYNKL3,C101197,2017-03-03,360.78,bank_transfer,failed,ref: ABC123
0XC4D4N0W9YB,C102161,28-Sep-2017,427.4,BACS,refunded,auto-retry
EC28V7XSQDRS,C101640,2023/04/05,30.55,cash,pending,
EEE3T6MF5FTE,C100102,13.03.2017,358.66,unknown,refunded,auto-retry
1PYS71SMSGB5,C101710,2022-06-24,"EUR 211,95",credit,refunded,ref: ABC123
CSXEH3YPCIMX,C100191,2016-01-27,403.2,Card,Success,chargeback - disputed
MZ1DCSIT5XAP,C102086,2019/09/08,486.93,ideal,chargeback,auto-retry
BBDJ2B1KYUZV,C101609,2018/02/21,"EUR 546,06",bank_transfer,failed,ref: ABC123
382GZWYHFAJQ,C100629,07-22-2016,417.87,credit,success,partial
6KVMZ5IOMQZC,C100895,2025/01/26,198.5,cash,failed,auto-retry
W3BJDNH0VBO4,C100152,2024/12/14,41.43,Card,refunded,partial
9JBXDOGW83DA,C102068,2019-08-08,594.68,Card,chargeback,śpec!al
MAN5T7S7I6M2,C101941,20241112,422.28,unknown,success,chargeback - disputed
9DY4MDV2WKPQ,C100560,2017-03-12,88.66,cash,chargeback,ref: ABC123
DEPRJFFRHXEV,C101485,02-Jan-2018,693.74,credit,Success,chargeback - disputed
P1F5KBIY4OWY,C101391,20200310,122.06,unknown,failed,śpec!al
HNZMZ2T2Z697,C101449,2022/07/28,497.17,credit,chargeback,partial
74JATU868H39,C101321,20231112,361.71,unknown,success,chargeback - disputed
5CU8TI0I6VFY,C101013,20-Sep-2024,485.38,Card,refunded,śpec!al
PEB5BRL0JB5A,C100095,2017/01/23,698.1,BACS,Success,partial
6WAHYTNZO08L,C101838,03-30-2020,492.23,card,success,auto-retry
TZM95NJE14IR,C100964,2019-02-22,262.86,bank_transfer,refunded,ref: ABC123
EAJBWOKMMVSL,C100735,18-Oct-2022,615.69,card,chargeback,śpec!al
BVBZLVOK21QM,C100745,20220109,315.95,credit,Success,
2LQ446JJQTIN,C101789,06-12-2019,"EUR 26,83",unknown,success,ref: ABC123
FH1JEOIP9DD6,C93681,01-06-2024,42.84,cash,Success,chargeback - disputed
FOQPL5SEMROW,C101739,2019/02/04,"EUR 477,39",BACS,Success,auto-retry
P8MLQ6X9AT0C,C101397,03-29-2024,33.59,unknown,Success,partial
1WTL3JSE0K46,C101952,2021-08-28,113.95,unknown,chargeback,chargeback - disputed
XWRCEMU10SK4,C100527,11-Jun-2025,"EUR 87,93",credit,chargeback,partial
HT8TVWKA1AX8,C100167,18-Jul-2017,346.16,bank_transfer,chargeback,śpec!al
ESXOJOIXDBEP,C100248,15/03/2019,675.86,credit,refunded,auto-retry
CGNCQ10Q4MLO,C101771,31/03/2017,466.12,BACS,Success,partial
766ZFCK3QQU3,C101457,2016-07-30,"EUR 24,36",bank_transfer,chargeback,chargeback - disputed
FLHKD9B2V8YI,C100604,2020-07-08,892.99,Card,Success,ref: ABC123
YV9TPZVE9W5E,C101383,20160315,400.03,Card,chargeback,ref: ABC123
D323C6VC7RD5,C101674,2021-05-25,537.22,cash,success,partial
SMUAAW6ZM2A8,C100896,20181107,55.08,bank_transfer,failed,chargeback - disputed
BTT378OJFDOU,C100114,28/04/2023,85.92,bank_transfer,Success,śpec!al
YRRJ87ZGJYU6,C100014,10-31-2023,463.14,ideal,refunded,ref: ABC123
YTR0J18E0PWI,C102111,24-Jul-2025,498.01,unknown,success,ref: ABC123
0ZCCKO74CZ4C,C100303,09.09.2016,847.97,card,pending,
3KUY8WCR82DP,C100953,02/02/2024,327.68,card,chargeback,partial
30P5R344JLT0,C100774,20/09/2016,113.39,Card,chargeback,auto-retry
S7GXN94IWYJH,C100579,26.05.2024,163.36,card,refunded,auto-retry
WUG67N32GEF7,C101286,2023-11-23,328.12,bank_transfer,refunded,śpec!al
IFNDMHUHO3Q1,C101807,26/12/2023,768.21,unknown,chargeback,auto-retry
PUZ4AOOKPAK9,C100436,20210502,334.53,bank_transfer,chargeback,chargeback - disputed
B9ZUTITFZOWV,C101598,01-03-2019,581.15,BACS,success,śpec!al
QPAFVF397GH1,C100665,2021/09/04,1195.3,cash,failed,partial
D2RYKJ0AVEC0,C100028,2025-03-15,400.74,cash,chargeback,śpec!al
M7K19DCL6AND,C100601,2019-12-16,499.69,unknown,chargeback,śpec!al
9THZ9949R1N9,C100572,2017-05-10,318.24,card,chargeback,partial
0J9BN82QJRLL,C101610,20241231,452.94,Card,success,
8YSPA0Q0A9VG,C100217,2018/05/17,195.85,BACS,chargeback,auto-retry
NGTXY2GQCRFY,C101049,2018/07/13,121.16,credit,pending,śpec!al
FUGGSMIQJJFC,C101597,02.05.2022,1190.52,cash,success,
0L9A2WDY1BMW,C100249,21/06/2021,193.51,unknown,refunded,ref: ABC123
KXK29ULEO7WU,C101454,08-Mar-2021,206.52,credit,Success,partial
QBDEKOWMUKCI,C100781,16-Sep-2022,274.09,card,success,ref: ABC123
2HQ80ONTJA28,C101895,08-Apr-2017,122.86,bank_transfer,success,
U9CIV69LHWVG,C100316,18.08.2025,702.03,ideal,refunded,partial
6VTA72N2CHAG,C100167,20230315,1135.11,cash,Success,śpec!al
KNMTTRQ8ONPT,C101792,2022-10-09,"EUR 226,01",unknown,pending,
42YOC7RR7Q1Q,C92250,2023-02-03,126.89,ideal,chargeback,chargeback - disputed
64HXRL2QR6F1,C101222,20171030,94.85,unknown,Success,partial
9JB802KW9JIC,C101098,15/07/2019,203.66,ideal,chargeback,
58CPNE87VA36,C102170,2022/05/09,240.02,card,Success,chargeback - disputed
9PJS5LE2YJVF,C100356,22.01.2022,294.8,bank_transfer,failed,chargeback - disputed
M89ODQMIFFU8,C101323,12-12-2020,507.77,cash,Success,chargeback - disputed
PPU9UPYINSSB,C102196,24.11.2022,213.43,card,refunded,
9PG69UOM0VT8,C100418,15-Jan-2021,510.08,cash,refunded,chargeback - disputed
J8GXIJ95T2QZ,C100360,15-Mar-2023,1045.8,credit,success,
0Z2QWUKM3SRJ,C101151,02-May-2022,365.28,bank_transfer,refunded,ref: ABC123
LAEOH7DVL3V2,C100742,29/01/2021,128.77,Card,Success,chargeback - disputed
XR50I2GQJ94A,C101035,20200301,197.69,ideal,refunded,śpec!al
PW9ABMW9485I,C100196,2019-06-17,1143.32,bank_transfer,pending,ref: ABC123
X3KK1FWRCHTY,C102185,03/12/2025,620.33,BACS,refunded,chargeback - disputed
RK4JJ2P1V6YH,C100303,06/12/2025,447.5,ideal,pending,auto-retry
02B0X6EDJ5W5,C100264,20250621,298.14,bank_transfer,success,partial
H893I0H9HT5C,C101198,2017-11-25,196.37,credit,Success,chargeback - disputed
M4QOZGCCSH5B,C101419,20190901,965.93,cash,refunded,partial
MDXNQ7JSP9IM,C101897,2023-05-22,674.7,unknown,pending,partial
IHKQG8H18OBV,C100752,20210209,658.87,unknown,Success,auto-retry
2C4JQQVG531C,C100364,07-Aug-2020,120.12,Card,Success,
RVUUIZJJXKF5,C101159,25/03/2024,409.21,bank_transfer,success,
DX6DO298TBPL,C101516,12-22-2022,250.14,cash,failed,ref: ABC123
EA36EH1WDTN2,C102081,2016-03-26,425.31,credit,pending,partial
VNE8W1S78O6A,C101985,2022/06/04,297.97,Card,success,partial
PGLSQPNHSZJ4,C100150,20171116,97.35,BACS,failed,chargeback - disputed
XXDXO7SF9H83,C100140,2022/06/01,23.71,bank_transfer,refunded,
MMDWOT2O9Y2W,C101525,11.10.2018,210.13,cash,Success,
YHMDHRTCYM63,C100999,2021/02/17,1185.43,BACS,success,ref: ABC123
5ABG8HAO4W12,C100143,29/06/2023,38.2,bank_transfer,pending,ref: ABC123
XLA8I01HW8CN,C101683,04-May-2017,210.84,Card,success,śpec!al
4HNJLIDR6B45,C101371,2021/05/09,409.44,Card,failed,ref: ABC123
AAIBL6YU50MN,C101866,11.02.2022,110.32,unknown,chargeback,śpec!al
XKD5WVVSUYJY,C101879,2019/09/19,223.91,card,success,partial
4VZS9HYSVPD6,C100680,20200531,282.16,cash,failed,ref: ABC123
0T9QQ5NBLPBG,C100586,21-Jun-2017,293.74,Card,refunded,ref: ABC123
TVMCIYOTNQFR,C101239,2023-03-23,52.05,bank_transfer,pending,chargeback - disputed
6CES3IWFM2AZ,C101179,24/07/2023,1063.24,credit,success,
L9BR7GOZZJQL,C100704,05-Jan-2025,468.25,bank_transfer,success,śpec!al
RX8H9P3NR7DP,C101882,2023-07-20,338.84,ideal,success,ref: ABC123
4VNLG5PVP2Q7,C100187,20210828,139.12,cash,chargeback,ref: ABC123
T74AU2AECZ60,C92627,2016-03-10,149.74,unknown,Success,auto-retry
V2ACP08ADUEI,C102092,02-Oct-2021,603.68,Card,success,śpec!al
MSC8LPELYUYB,C101222,2020/01/17,94.85,bank_transfer,Success,
5CJQXFCWKVZ7,C101181,2024/06/05,485.89,Card,pending,partial
ITAWYG5A7X1H,C101811,20210614,170.85,BACS,success,ref: ABC123
7NIFGNPGR8P8,C101932,14.03.2023,85.25,unknown,failed,chargeback - disputed
3T4ZLCO7NLSV,C100229,28.04.2023,48.14,ideal,refunded,partial
0HHYTS8ELB0G,C102065,21.11.2019,449.79,card,chargeback,auto-retry
OJ42I9MIXZNW,C100837,2025/07/23,26.78,unknown,pending,auto-retry
DQTP0MXV5L4T,C100809,13-Dec-2017,603.96,Card,refunded,
D54PTV3CL7OJ,C101480,30.09.2019,231.45,Card,chargeback,ref: ABC123
W7TDDWSPQNVR,C100687,2024-09-07,147.93,card,success,ref: ABC123
TEOPHFQBVWCT,C100575,2021/04/21,243.97,card,pending,partial
Z4280TGMFGRC,C100681,08-Jun-2023,69.18,ideal,pending,ref: ABC123
FW3651ABA2HJ,C101453,05.03.2024,535.13,cash,pending,
T3K7Y6CNSGV3,C101843,12-02-2016,125.92,BACS,pending,śpec!al
1A3PX8TDHQT7,C101664,27.03.2018,136.86,cash,pending,partial
F7T5RIXQ8BUP,C100871,20220204,481.14,bank_transfer,pending,auto-retry
4MJTSUVJLWRY,C100938,2021/04/20,485.66,bank_transfer,failed,partial
4MQNQJ3QHCPM,C100394,2020/07/16,716.69,ideal,refunded,auto-retry
D9KPUE0SWY8Y,C101082,03-25-2023,638.53,card,chargeback,partial
RNNS7CW85NC3,C95952,28.08.2018,377.52,ideal,Success,chargeback - disputed
46WCAHRFRFFC,C100353,2016-12-24,436.73,BACS,Success,auto-retry
SUVDED7CG0FX,C101359,20201114,149.37,unknown,failed,
OZCTY4N12IJ9,C100070,2023-10-30,329.5,credit,chargeback,
TDVXPLZFESCL,C100637,26-Mar-2019,235.02,unknown,refunded,
PUQFZATQ4EA7,C101886,25.08.2016,121.8,bank_transfer,success,partial
NYYM81F8MBX0,C101333,10/02/2022,250.09,BACS,failed,chargeback - disputed
49KNIEOZSM69,C100438,2016-07-31,280.0,ideal,success,chargeback - disputed
FFSTUZICSUL4,C98632,20170629,165.7,ideal,Success,śpec!al
T3A9ZAGVRT46,C101942,22.03.2025,223.85,BACS,chargeback,chargeback - disputed
2RBKZCFDKBEG,C100636,20231218,357.42,cash,success,chargeback - disputed
E4EQT2DM5BF4,C100972,27/05/2021,309.53,BACS,failed,chargeback - disputed
ER6JN3EBFSRF,C101406,20210812,389.01,cash,success,chargeback - disputed
VEDL8Z0ENV9B,C101561,2020-09-09,65.19,BACS,success,
GP5ZVHFVQS8Z,C101420,20210608,241.96,credit,Success,
LIBXB4FR6RNI,C100579,2023/01/28,192.15,bank_transfer,refunded,partial
NAA557JER26I,C100721,2018/12/15,1038.28,Card,Success,ref: ABC123
K9ZTASRR9Q9E,C101884,20200819,416.39,bank_transfer,success,chargeback - disputed
331JA9XYT788,C101591,04-09-2020,505.16,Card,failed,
TW4QRXOI93AY,C101741,31/10/2020,357.54,ideal,success,śpec!al
Y36A90RGHOLM,C100486,2020-12-01,468.49,cash,Success,ref: ABC123
AZS4VMP7XA2W,C100235,13.05.2023,25.45,ideal,success,
H6D7F7GDDI49,C100686,2021-09-20,483.62,bank_transfer,failed,ref: ABC123
DYFLIMRUTL60,C100130,07-23-2017,470.09,BACS,failed,
4AZRGSERJUOH,C100088,10-13-2024,"EUR 467,65",card,chargeback,
85HG3L0URIAO,C100844,11/04/2023,501.6,unknown,refunded,auto-retry
475PQMT5OPHP,C100331,01.02.2016,372.88,credit,refunded,ref: ABC123
XV00BWT8N1SZ,C100917,10-12-2020,503.96,BACS,pending,śpec!al
KNFWOC57HW7Z,C100015,2016/12/30,"EUR 341,46",Card,chargeback,auto-retry
XWTRV0K5WRSJ,C100352,06-08-2021,340.14,bank_transfer,Success,auto-retry
QS5HRJC82PZB,C101307,07/03/2023,195.84,card,failed,śpec!al
SLM3Z2ZUR0GD,C100232,2023-09-19,185.99,ideal,refunded,
1MYRM4M5U77Q,C100054,2020-07-07,427.95,BACS,pending,śpec!al
3AN7TZQBUH27,C102010,31-Oct-2025,168.21,bank_transfer,chargeback,auto-retry
0YW8L1TOWL21,C101904,2024/12/31,670.06,cash,Success,ref: ABC123
M4BMABXAXZ8P,C100431,09/04/2022,33.4,card,refunded,auto-retry
ORLVR9A6W9UN,C102034,17/08/2025,206.44,credit,refunded,śpec!al
TVS5SZLKJB5Z,C100096,22/10/2017,112.56,Card,refunded,
UIYQEWKRS27B,C101768,2023/10/06,490.79,unknown,refunded,śpec!al
R3SVB16YCW8C,C101985,2022-09-23,153.46,cash,Success,chargeback - disputed
KYJSDDJGUEA1,C101067,21-Aug-2024,972.49,card,Success,śpec!al
1PDV6GCZCIVP,C100581,15.10.2020,424.26,BACS,pending,śpec!al
WOQEB1OE4D5S,C100872,2020/10/20,42.98,unknown,success,chargeback - disputed
39K1R2JGRO6N,C92067,2022-08-31,514.1,unknown,failed,chargeback - disputed
7N94XMI9A7L7,C101010,02/10/2016,"EUR 411,09",unknown,Success,śpec!al
TPAQCUHTFN8D,C100781,06-25-2021,274.09,bank_transfer,failed,
6CCD0QT148VO,C100075,20220512,282.59,Card,pending,ref: ABC123
T632U1SXT05S,C100225,06-05-2024,44.79,unknown,Success,auto-retry
3V6INOZE864O,C100701,05-25-2018,177.99,cash,success,auto-retry
WUOIDZ0GT2JY,C100716,20.06.2016,397.54,card,pending,ref: ABC123
YJF9JPYIMICE,C101548,04-Mar-2022,1097.32,card,success,
PCNFHPNK34A6,C91431,27/04/2020,548.0,BACS,chargeback,
XK6VKTXR2C1Y,C101320,12/02/2022,94.52,ideal,failed,
BIWTJ3JOMXGY,C101755,2023/07/30,456.13,ideal,failed,ref: ABC123
A95QFWKZSCN7,C100464,14-Jul-2025,53.46,credit,Success,śpec!al
ETXUGLIVL70P,C101311,11.08.2019,960.38,Card,refunded,partial
BQT069N1C0B5,C100153,02-04-2020,450.63,ideal,pending,auto-retry
2RXTIZV6N0AY,C101714,2019/02/10,195.86,Card,success,partial
7H6VVNAH6TIU,C101340,20211121,244.64,BACS,Success,chargeback - disputed
4Z6Z6JH0I1VZ,C101998,20171205,94.96,unknown,chargeback,
IH4FEN8ZL37O,C100134,2025/03/09,350.74,Card,chargeback,śpec!al
P4AA3NF0AAV8,C100999,2023/02/11,711.81,credit,failed,chargeback - disputed
SUSTRIWYHW57,C100302,20191225,482.22,BACS,failed,auto-retry
N4L94R0R3BWH,C102071,25.07.2024,219.86,bank_transfer,chargeback,ref: ABC123
S6OER53SCA3B,C100484,26/01/2018,118.48,BACS,Success,partial
B0SCUFO5PTZW,C101775,23/02/2016,500.03,bank_transfer,Success,śpec!al
N2NOZ6AF90K0,C100219,16-Mar-2018,1151.88,BACS,failed,partial
K7N8E6A2ST5H,C101425,20240428,152.84,ideal,Success,partial
LGV4YH38EON7,C100013,23.02.2023,87.95,credit,chargeback,ref: ABC123
35FBWNDNDE3S,C101631,2024/05/04,212.17,cash,chargeback,chargeback - disputed
OENACMRNMRHR,C101608,2021/01/18,51.54,cash,chargeback,partial
BXK84C42H5UK,C100419,21.09.2018,343.26,unknown,Success,śpec!al
T25DIZEYH26B,C102043,05/08/2016,158.17,cash,failed,
Z2HXMQV8H5RS,C101461,2022-07-23,238.47,Card,Success,śpec!al
K0AYMIA53YBG,C100723,11/12/2017,319.91,bank_transfer,success,ref: ABC123
D7E6M0NY54SU,C101587,2024/10/10,"EUR 247,23",ideal,success,
XG6F4JMW4BZ2,C100901,20220320,250.16,ideal,success,partial
DL844A1F1T6A,C100711,09-14-2016,632.16,Card,pending,śpec!al
BUORR32TN8R0,C101582,30/10/2022,217.71,card,chargeback,śpec!al
270BSDMYURV2,C100461,20250401,372.09,unknown,failed,
XBFNLTBGLA0O,C101493,23.09.2024,264.06,ideal,refunded,śpec!al
I16B0QXI5XT5,C100313,2016/10/07,539.99,unknown,success,chargeback - disputed
ZZVYZSK3CTZK,C102012,25-Mar-2019,400.61,credit,pending,auto-retry
SZFXMR505B7V,C101269,17-Mar-2017,847.2,Card,pending,chargeback - disputed
I2YBVJWO4SZA,C101594,14-Oct-2017,1173.42,card,chargeback,chargeback - disputed
4FEXTPF7SP1X,C101662,20170201,165.95,credit,refunded,chargeback - disputed
PST1H5WEWXO1,C101210,28.10.2024,106.06,ideal,refunded,chargeback - disputed
L7DPA7Q4VNIJ,C101040,2017/09/03,399.72,ideal,pending,
P6PNMR3CK0E7,C100389,20231114,460.27,Card,pending,
P9PLZO0ERQB8,C102196,2025/05/16,112.74,Card,failed,śpec!al
Z6JKTKEV2AW6,C101206,2025-11-09,324.33,credit,refunded,auto-retry
F6WBS0JOK1A3,C100600,2022-05-04,123.6,card,chargeback,auto-retry
JZTEG3YD8LDZ,C101501,20230624,769.28,Card,Success,auto-retry
0QN9MJ8VLJPW,C101598,2023/12/16,442.29,unknown,failed,ref: ABC123
1UQNKK1K6TJT,C101504,22/12/2025,234.46,unknown,pending,auto-retry
JTN1LWWBD3VQ,C100956,20/06/2019,619.1,cash,Success,ref: ABC123
WKLU1KONX3W3,C102193,20220701,1189.01,cash,success,ref: ABC123
HXXX8TCS8Q83,C101794,2022-08-11,380.52,credit,Success,ref: ABC123
JM7S624IM84M,C100221,23.03.2019,151.77,bank_transfer,refunded,ref: ABC123
9EXH8C30IDME,C100431,29-Sep-2024,66.15,bank_transfer,success,
3ALHZZ81XPTP,C100722,2025/11/28,166.14,unknown,Success,śpec!al
AEBWSO1OI3K8,C100963,2017-11-14,1002.94,card,Success,śpec!al
H3YM1LNF2IDE,C100036,02-08-2018,65.55,card,pending,
Z7CO3GKPMO5V,C101015,22/03/2024,413.79,bank_transfer,failed,
00UL60OFAUTB,C100673,09-11-2024,382.89,credit,pending,auto-retry
209EY1RGZUYK,C101023,28.03.2024,219.0,card,failed,partial
KC3MWIBHJ3D9,C101502,2025-04-11,162.82,card,success,ref: ABC123
EHQ4FTPQ6JKE,C101890,12-16-2021,202.15,Card,chargeback,śpec!al
QQFS40GW0W1A,C101054,13.09.2025,21.04,card,Success,
SA2RTR2W9WIB,C100151,2021/06/14,957.03,cash,failed,chargeback - disputed
AX65JGTS3S4I,C101312,23/03/2019,385.69,credit,failed,partial
FTLAID4BQCJM,C101038,15.10.2023,136.63,credit,failed,ref: ABC123
J9JJKXLN6QD5,C101185,12-29-2018,640.02,credit,refunded,ref: ABC123
6APON9ZALYHR,C101740,2017/05/16,654.88,ideal,Success,ref: ABC123
BKR4EA9BXX7J,C101728,2025-09-23,540.91,cash,pending,ref: ABC123
V4SQWIIFPMOJ,C101174,03.06.2025,50.53,ideal,success,chargeback - disputed
H6SL8E18K9SZ,C101035,20200322,197.69,BACS,pending,ref: ABC123
4Z7E6PFAGMWR,C101128,2019-05-21,140.3,BACS,Success,śpec!al
YWPFWXBWY281,C101310,15-Dec-2025,183.12,card,refunded,śpec!al
3P9G37WRQY3U,C100489,2023/02/16,412.05,ideal,Success,ref: ABC123
75TPAYS7U5AV,C100877,05-Aug-2021,163.39,bank_transfer,refunded,
I0CXUWCXTXPK,C100418,2023-12-30,255.22,cash,refunded,partial
XLOR2AH143VK,C100014,06-Aug-2020,310.45,ideal,Success,chargeback - disputed
XOCH8DIYLJLO,C100848,06-30-2022,271.09,BACS,Success,auto-retry
I9B8RBRA1INM,C100847,20191130,673.28,cash,success,auto-retry
6VQMP3PYEV4U,C101452,08-25-2025,58.02,Card,failed,ref: ABC123
BVDW4ZHVEOUD,C101568,05-Nov-2019,600.24,ideal,Success,śpec!al
7HS3Y9Q7W851,C101815,12.07.2023,217.96,cash,pending,chargeback - disputed
4YBXXSFLRAXM,C100013,29.06.2020,52.62,ideal,pending,partial
JGXY29N7B725,C100499,2020-11-08,376.42,BACS,Success,śpec!al
RTB2YPTDZA06,C101772,2017/01/30,107.81,Card,Success,auto-retry
X8T30O7XKYBZ,C101843,2019/02/12,100.94,cash,success,auto-retry
B6RUPKCNAPPR,C100294,26.10.2021,458.93,ideal,chargeback,
1P871GZ1J4WI,C100669,09-Jun-2019,185.72,bank_transfer,refunded,chargeback - disputed
